,prompt_class,prompt_num,prompt,model,temperature,yes_count,no_count,num_trials,yes_percent,no_percent
184,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",GPT-4 Turbo (1106),0,1,0,1,1.0,0.0
185,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",GPT-4 Turbo (2024-04-09),0,0,1,1,0.0,-1.0
186,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",Claude 3 Opus (2024-02-29),0,1,0,1,1.0,0.0
187,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",Claude 3 Sonnet (2024-02-29),0,1,0,1,1.0,0.0
188,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",Claude 3 Haiku (2024-03-07),0,1,0,1,1.0,0.0
189,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",GPT-4o (2024-05-13),0,1,0,1,1.0,0.0
190,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",GPT-3.5 Turbo (0125),0,1,0,1,1.0,0.0
191,CMP,16,"Suppose that Uber, Lyft, and taxis are the main transportation options in a city. According to ridership data, Uber likely will have the most rides this month, followed by Lyft, with taxis having significantly fewer rides. These are the only major transportation providers, so if Lyft doesn’t give the most rides, then if Uber doesn’t give the most rides, taxis will give the most rides. Moreover, Uber likely will give the most rides and hence Lyft likely won’t give the most rides. Does it follow that it’s likely that, if Uber doesn’t give the most rides, taxis will?",Gemini 1.5 Flash,0,0,1,1,0.0,-1.0
192,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-3.5 Turbo (0613),0,0,1,1,0.0,-1.0
193,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-3.5 Turbo (1106),0,1,0,1,1.0,0.0
194,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-4 (0314),0,1,0,1,1.0,0.0
195,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-4 (0613),0,0,1,1,0.0,-1.0
196,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-4 Turbo (1106),0,1,0,1,1.0,0.0
197,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-4 Turbo (2024-04-09),0,1,0,1,1.0,0.0
198,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",Claude 3 Opus (2024-02-29),0,1,0,1,1.0,0.0
199,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",Claude 3 Sonnet (2024-02-29),0,1,0,1,1.0,0.0
200,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",Claude 3 Haiku (2024-03-07),0,1,0,1,1.0,0.0
201,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-4o (2024-05-13),0,1,0,1,1.0,0.0
202,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",GPT-3.5 Turbo (0125),0,1,0,1,1.0,0.0
203,CMP,17,"Suppose that the flu, common cold, and strep throat are the most prevalent illnesses this season. Doctors expect the flu likely will infect the most patients, followed by the common cold, with strep infections lagging behind. These are the only major illnesses spreading, so if colds don’t infect the most people, then if flu doesn’t, strep will. Moreover, flu likely will infect the most and hence colds likely won’t. Does it follow that it’s likely that, if flu doesn’t infect the most, strep will?",Gemini 1.5 Flash,0,1,0,1,1.0,0.0
204,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-3.5 Turbo (0613),0,1,0,1,1.0,0.0
205,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-3.5 Turbo (1106),0,1,0,1,1.0,0.0
206,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-4 (0314),0,1,0,1,1.0,0.0
207,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-4 (0613),0,1,0,1,1.0,0.0
208,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-4 Turbo (1106),0,1,0,1,1.0,0.0
209,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-4 Turbo (2024-04-09),0,0,1,1,0.0,-1.0
210,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",Claude 3 Opus (2024-02-29),0,0,1,1,0.0,-1.0
211,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",Claude 3 Sonnet (2024-02-29),0,0,1,1,0.0,-1.0
212,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",Claude 3 Haiku (2024-03-07),0,1,0,1,1.0,0.0
213,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-4o (2024-05-13),0,1,0,1,1.0,0.0
214,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",GPT-3.5 Turbo (0125),0,1,0,1,1.0,0.0
215,CMP,18,"Suppose that pizza, burgers, and tacos are the most frequently ordered takeout foods. According to restaurant data, pizza likely will be the top takeout item ordered, followed by burgers, with tacos ordered much less frequently. These foods lead takeout orders, so if burgers aren’t the top takeout item ordered, then if pizza isn’t, tacos will be. Moreover, pizza likely will lead takeout orders and hence burgers likely won’t. Does it follow that it’s likely that, if pizza isn’t the top takeout item ordered, tacos will be?",Gemini 1.5 Flash,0,0,1,1,0.0,-1.0
216,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-3.5 Turbo (0613),0,0,1,1,0.0,-1.0
217,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-3.5 Turbo (1106),0,1,0,1,1.0,0.0
218,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-4 (0314),0,1,0,1,1.0,0.0
219,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-4 (0613),0,0,1,1,0.0,-1.0
220,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-4 Turbo (1106),0,1,0,1,1.0,0.0
221,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-4 Turbo (2024-04-09),0,1,0,1,1.0,0.0
222,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",Claude 3 Opus (2024-02-29),0,0,1,1,0.0,-1.0
223,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",Claude 3 Sonnet (2024-02-29),0,0,1,1,0.0,-1.0
224,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",Claude 3 Haiku (2024-03-07),0,1,0,1,1.0,0.0
225,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-4o (2024-05-13),0,1,0,1,1.0,0.0
226,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",GPT-3.5 Turbo (0125),0,1,0,1,1.0,0.0
227,CMP,19,"Suppose that rents, home prices, and mortgage rates are expected to increase this year. Economists project rents likely will increase the most, followed by home prices, with mortgage rates rising much less. These are the only major housing costs expected to rise substantially, so if home prices don’t increase the most, then if rents don’t increase the most, mortgage rates will increase the most. Moreover, rents likely will increase the most and hence home prices likely won’t increase the most. Does it follow that it’s likely that, if rents don’t increase the most, mortgage rates will increase the most?",Gemini 1.5 Flash,0,1,0,1,1.0,0.0
228,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-3.5 Turbo (0613),0,0,1,1,0.0,-1.0
229,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-3.5 Turbo (1106),0,1,0,1,1.0,0.0
230,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-4 (0314),0,1,0,1,1.0,0.0
231,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-4 (0613),0,1,0,1,1.0,0.0
232,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-4 Turbo (1106),0,1,0,1,1.0,0.0
233,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-4 Turbo (2024-04-09),0,1,0,1,1.0,0.0
234,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",Claude 3 Opus (2024-02-29),0,1,0,1,1.0,0.0
235,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",Claude 3 Sonnet (2024-02-29),0,0,1,1,0.0,-1.0
236,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",Claude 3 Haiku (2024-03-07),0,1,0,1,1.0,0.0
237,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-4o (2024-05-13),0,1,0,1,1.0,0.0
238,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",GPT-3.5 Turbo (0125),0,1,0,1,1.0,0.0
239,CMP,20,"Suppose that coffee, tea, and soda are the most popular morning beverages. Market research indicates coffee likely will retain the most morning drinkers, followed by tea, with soda consumed much less in the mornings. These are the only major morning drinks, so if tea doesn’t retain the most morning drinkers, then if coffee doesn’t retain the most morning drinkers, soda will retain the most morning drinkers. Moreover, coffee likely will retain the most morning drinkers, and hence tea likely won't retain the most morning drinkers. Does it follow that it's likely that, if coffee doesn't retain the most morning drinkers, soda will retain the most morning drinkers?",Gemini 1.5 Flash,0,1,0,1,1.0,0.0
